x,y,time_stamp
-1.4698762613176617,-1.0126474886375052,1520420777.053387
-1.4382759235167688,-1.0127927854259733,1520420777.213356
-1.4063774298352296,-1.0126269920905127,1520420777.373575
-1.3744046590540269,-1.0117945059136255,1520420777.533378
-1.3428259047315618,-1.0098227092766676,1520420777.69372
-1.3116129159988728,-1.0058558988779995,1520420777.853393
-1.2805164796882358,-0.9997869635880383,1520420778.013811
-1.249726524797224,-0.9924944917348926,1520420778.173502
-1.2189564056861888,-0.9844129834810136,1520420778.333352
-1.1882103299899855,-0.976075217167533,1520420778.493527
-1.1575102884618584,-0.9675694601278577,1520420778.653392
-1.1267395059030163,-0.9588421330066198,1520420778.813749
-1.0961917980302194,-0.9499560964446986,1520420778.97358
-1.0659092121332538,-0.9409246519858678,1520420779.133367
-1.0351539602500817,-0.9315405075841009,1520420779.293399
-1.004910098914386,-0.9220901667433097,1520420779.457738
-0.9746030444316407,-0.912415100137174,1520420779.617403
-0.9441087447160006,-0.9024869135036886,1520420779.77773
-0.9138742316936977,-0.8924512717353614,1520420779.937486
-0.8837393081285901,-0.8822526872914651,1520420780.097407
-0.8534638526631346,-0.8718060018525453,1520420780.257596
-0.8232564360734568,-0.8611641562524056,1520420780.421359
-0.7933915649607473,-0.8504499705222132,1520420780.5814
-0.7631098967676113,-0.8393837742798559,1520420780.741447
-0.7332492812437896,-0.8282849129809723,1520420780.901396
-0.7033676330700834,-0.8169991249463833,1520420781.0615
-0.6733477450857076,-0.8054771561781245,1520420781.221368
-0.6435894938988387,-0.7938698898560689,1520420781.381369
-0.6138896311657684,-0.7821140204141654,1520420781.541402
-0.5842498139256577,-0.7702075861582627,1520420781.701395
-0.5547909173641963,-0.7581951674808293,1520420781.865373
-0.5253171243972254,-0.7459945615584637,1520420782.02933
-0.4956968727857876,-0.7335909424923049,1520420782.189628
-0.46617246302381743,-0.7210697245760126,1520420782.35336
-0.4369815517368293,-0.7085276226558388,1520420782.513414
-0.4074569828148905,-0.6956826375953229,1520420782.673426
-0.3783844111503307,-0.682868598540344,1520420782.833425
-0.34917214515031797,-0.669843524906837,1520420782.99339
-0.32001556783655366,-0.6566942604699566,1520420783.15371
-0.2909494982630693,-0.6434486456308722,1520420783.313396
-0.2619739703544563,-0.6301077755665654,1520420783.473425
-0.2329766667231426,-0.6166109456774501,1520420783.633795
-0.20388588250196846,-0.6029114557880875,1520420783.793401
-0.17519972365738665,-0.5892542754835957,1520420783.953577
-0.14629720771978413,-0.5753576090432656,1520420784.113453
-0.11744193620402577,-0.5613631131424801,1520420784.273398
-0.08902071388079238,-0.5474514196696015,1520420784.433373
-0.05999972833540238,-0.5331164502485511,1520420784.597356
-0.03126010953637407,-0.518790107907557,1520420784.75741
-0.002891302400554726,-0.5044853840482174,1520420784.917797
0.02591332305337216,-0.48981422441811107,1520420785.08139
0.05404630102092969,-0.4753284808463677,1520420785.241352
0.08212784680519332,-0.4608359968448132,1520420785.401534
0.11008005653992843,-0.44655865807889183,1520420785.561373
0.13822942239911346,-0.4325781615151428,1520420785.72165
0.16689212315911642,-0.41867530297421257,1520420785.881366
0.1954439978088312,-0.404935089253557,1520420786.045456
0.2309608379583574,-0.38806582285989255,1520420786.207635
0.25917154462126973,-0.3752066901606674,1520420786.369309
0.2808284902922229,-0.3658729124203601,1520420786.525369
0.3097991524932972,-0.3545998288557597,1520420786.685557
0.3393986830353328,-0.3441601232617826,1520420786.847617
0.36936622320990936,-0.3344076378539134,1520420787.005366
0.39942288286819966,-0.32583030287928083,1520420787.169347
0.4296321376410283,-0.3190788356482297,1520420787.329553
0.460576330260831,-0.31472143887989046,1520420787.489403
0.4918543162920776,-0.3127592925031032,1520420787.64938
0.5231954586693142,-0.3125204980507722,1520420787.80943
0.5548272110692752,-0.3133471892246942,1520420787.96936
0.5861360215756394,-0.3148357014285575,1520420788.129573
0.6172986558295066,-0.3172717232064487,1520420788.289387
0.6484228355472822,-0.3212880812567161,1520420788.449383
0.6787253530844897,-0.32758105478432986,1520420788.60939
0.7086650520586283,-0.3366885516686411,1520420788.769376
0.7378859639751155,-0.34778156696802537,1520420788.929491
0.7667436254594682,-0.3602313664081181,1520420789.089439
0.7951520889227799,-0.3733734879640324,1520420789.249628
0.823212297945792,-0.3876213356036593,1520420789.409869
0.8500510347353849,-0.403382928970163,1520420789.569466
0.8759521514001355,-0.42110258052532906,1520420789.729392
0.9009173517819724,-0.44005385394153607,1520420789.889743
0.9253038133126693,-0.4597441956867571,1520420790.049452
0.9487559596826205,-0.48040540517804764,1520420790.209402
0.9705987350329502,-0.5025184323604129,1520420790.370025
0.9902932567125503,-0.5264438157382684,1520420790.529385
1.007463078410018,-0.5525008715891487,1520420790.689733
1.0222619619556976,-0.5796875193223767,1520420790.849378
1.035576811511142,-0.6080129167024783,1520420791.009455
1.0471749379243998,-0.6370350031519879,1520420791.169544
1.0563304323542768,-0.6665556231517042,1520420791.32939
1.062436802226092,-0.6969354039773087,1520420791.489607
1.0654674724819968,-0.7279096643545452,1520420791.649779
1.0660836306449195,-0.758986563276222,1520420791.809406
1.0649638027433213,-0.7903942069611055,1520420791.969347
1.0628062879015938,-0.8219637470414813,1520420792.129358
1.0604464004813354,-0.8534334255267569,1520420792.289539
1.0578995953715717,-0.8849741025578669,1520420792.449426
1.0551657258018787,-0.9163706299910237,1520420792.609391
1.05205627381019,-0.9476034332949836,1520420792.769337
1.0482525244054954,-0.9786720933117664,1520420792.929458
1.0432494027141987,-1.0096566531407833,1520420793.093364
1.03742851011242,-1.040586047497316,1520420793.257677
1.031166015001008,-1.071646934650438,1520420793.417669
1.0247133011493068,-1.102451020385678,1520420793.577397
1.0179152442058683,-1.1330057872217556,1520420793.73736
1.010365660486298,-1.163690085007397,1520420793.897681
1.0016450930703416,-1.1937941148382767,1520420794.057412
0.9908874705027575,-1.2231343026542885,1520420794.217674
0.9780511424288405,-1.2518664583397847,1520420794.377684
0.9640171060442475,-1.2797967320476644,1520420794.537363
0.9492012876431438,-1.3076605834502937,1520420794.697373
0.9340399660475989,-1.3353863946894247,1520420794.857603
0.9183270200437029,-1.3626053804338127,1520420795.017631
0.9016049829050807,-1.3893155237441417,1520420795.177419
0.8835025653464875,-1.4148977159028526,1520420795.337419
0.8639205289119753,-1.4394235652085263,1520420795.497379
0.8434650622170474,-1.4632289450287312,1520420795.657605
0.8224607863085727,-1.4867242209793596,1520420795.817473
0.8011314052525126,-1.5101561456516508,1520420795.977804
0.7797360661545187,-1.5332960653418908,1520420796.137419
0.7579795160554268,-1.5564490960970327,1520420796.297369
0.7361705606047898,-1.579317631427718,1520420796.457359
0.7142488614055366,-1.6019595198789929,1520420796.617363
0.6920991475973572,-1.6244981704877757,1520420796.777752
0.6697908655499497,-1.6468798935544937,1520420796.937408
0.6473158185765413,-1.6690941562578994,1520420797.097361
0.6246809395450952,-1.691145565104488,1520420797.257522
0.601929717786545,-1.7130153936964267,1520420797.41776
0.5789987076244862,-1.7347586762453968,1520420797.577586
0.5559471245390581,-1.7563116276233397,1520420797.73738
0.5328016023420039,-1.777385001377143,1520420797.897927
0.5088952300818793,-1.7981142373041232,1520420798.061663
0.4844825840263293,-1.8180442119158202,1520420798.221337
0.4596914931507174,-1.8376400506722914,1520420798.381553
0.4346184295299678,-1.857083267799144,1520420798.541776
0.40947012793486004,-1.8759347023250836,1520420798.701511
0.38362253853063877,-1.8941851784280084,1520420798.861559
0.3569503306190458,-1.9110428101753707,1520420799.021346
0.3291972675581999,-1.926053823088587,1520420799.181495
0.30051606712229245,-1.9396153224473602,1520420799.34171
0.2713471179786715,-1.952206605812509,1520420799.501388
0.24206987643312913,-1.9642119378423397,1520420799.661556
0.21227765588427433,-1.975728550089128,1520420799.82135
0.18234729707744346,-1.9859898581180224,1520420799.981397
0.15580299145770796,-1.9935075190026854,1520420800.141762
0.12475881230331884,-2.0006457432036644,1520420800.301397
0.09356733875455515,-2.0066835018768368,1520420800.461898
0.06235069814169809,-2.0118526131861345,1520420800.621466
0.03076808756671823,-2.0156504828991917,1520420800.781405
-0.000571722965439482,-2.017198667846307,1520420800.941398
-0.03223643666426619,-2.016223688080434,1520420801.101397
-0.06384091477726941,-2.0134469918949542,1520420801.261746
-0.09532076470709873,-2.009488046162954,1520420801.421551
-0.12676468796908374,-2.004939491237095,1520420801.581416
-0.15837312037732973,-2.000050314611175,1520420801.741604
-0.189891692067164,-1.9946143902711266,1520420801.901437
-0.22084535336212416,-1.9882638311291523,1520420802.062026
-0.2516078802461628,-1.9803356784654997,1520420802.225488
-0.2818028270161474,-1.9711652515418463,1520420802.385387
-0.3119597446097638,-1.9613035965291783,1520420802.545397
-0.3421428824172802,-1.9509829417886146,1520420802.705876
-0.37182794126225377,-1.9400271187367235,1520420802.865507
-0.40120499275693355,-1.9278254966492334,1520420803.025475
-0.42923561223098805,-1.9139148238151054,1520420803.185527
-0.4553393913239338,-1.896982884931046,1520420803.345401
-0.4798272065348424,-1.8774333455345715,1520420803.50572
-0.5028723562775996,-1.8557566310989744,1520420803.665391
-0.5246471427064251,-1.8328579284615876,1520420803.825364
-0.5462352184930827,-1.809315820493842,1520420803.985487
-0.5676424132465848,-1.7855516342880116,1520420804.145397
-0.5885742872545222,-1.7618776946090948,1520420804.309518
-0.6094798535807177,-1.737840322517509,1520420804.469469
-0.6353841745801612,-1.7074709837848785,1520420804.632896
-0.6506762831874932,-1.6892385106954662,1520420804.789399
-0.670974631164773,-1.6646862591579727,1520420804.949386
-0.6911309114665454,-1.6399071641863077,1520420805.109433
-0.7110188154553149,-1.6150758714445193,1520420805.269347
-0.7306487965095634,-1.5901486690037219,1520420805.42967
-0.7502389358995672,-1.5648656345276986,1520420805.589449
-0.7694995788595279,-1.5395983203401744,1520420805.749514
-0.788599134167331,-1.5141023580932997,1520420805.90937
-0.8076657981778351,-1.4882630770844545,1520420806.069776
-0.8263668698008357,-1.4625260713926542,1520420806.229412
-0.844885714084057,-1.4366576507072408,1520420806.389421
-0.8632606857666524,-1.4105824422576019,1520420806.549674
-0.8814317075976849,-1.3843646820716462,1520420806.709436
-0.8994882190715493,-1.3579128816235666,1520420806.869405
-0.9173595824785145,-1.3313356230693916,1520420807.029388
-0.9349895318170621,-1.304699850470418,1520420807.189359
-0.9524145379513148,-1.2779804261822547,1520420807.349366
-0.9696920466463811,-1.251114659876843,1520420807.509385
-0.9867288627915413,-1.2242470134276058,1520420807.669493
-1.0036837722066148,-1.1971262119329968,1520420807.829422
-1.0204252308930257,-1.1699232031773596,1520420807.993479
-1.0369880102137405,-1.1426110262110079,1520420808.157362
-1.053372453675447,-1.115191482747052,1520420808.317504
-1.0695016225281337,-1.087818826685729,1520420808.477677
-1.0855753029446802,-1.0601666171288842,1520420808.637809
-1.1014212189572603,-1.0325306478327927,1520420808.797876
-1.1171634780532875,-1.0046884328023367,1520420808.961389
-1.1326773353920498,-0.9768158997055959,1520420809.121406
-1.1479087709377325,-0.9490309478727792,1520420809.281355
